id,x,y,valid
9058,651,302,1
9058,574,284,1
9102,713.5,312.5,1
9102,624.5,296.5,1
9102,666,351.5,1
9102,651,302,1
9102,594,336,1
9102,574,284,1
9141,624.5,296.5,1
9141,666,351.5,1
9141,714,312,1
9141,651,302,1
9141,594,336,1
9141,574,284,1
9185,666,351.5,1
9185,624.5,296.5,1
9185,651,301.5,1
9185,594.5,336,1
9185,714,312,1
9185,574,284.5,1
9226,624.5,296.5,1
9226,666.5,351.5,1
9226,651,301.5,1
9226,594.5,336,1
9226,574,284.5,1
9226,714,312,1
9273,624.5,296.5,1
9273,594.5,336.5,1
9273,666.5,351.5,1
9273,651,301.5,1
9273,714,311.5,1
9273,574,285,1
9318,624.5,296.5,1
9318,594.5,336.5,1
9318,666.5,351.5,1
9318,651,301.5,1
9318,714,311.5,1
9318,574,285,1
9359,624.5,296.5,1
9359,594.5,336.5,1
9359,666.5,351.5,1
9359,651,301.5,1
9359,714,311.5,1
9359,574,285,1
9399,624.5,296.5,1
9399,594.5,336.5,1
9399,666.5,351.5,1
9399,651,301.5,1
9399,714,311.5,1
9399,574,285,1
9440,624.5,296.5,1
9440,594.5,336.5,1
9440,666.5,351.5,1
9440,651,301.5,1
9440,714,311.5,1
9440,574,285,1
9472,624.5,296.5,1
9472,594.5,336.5,1
9472,666.5,351.5,1
9472,651,301.5,1
9472,714,311.5,1
9472,574,285,1
9514,624.5,296.5,1
9514,594.5,336.5,1
9514,666.5,351.5,1
9514,651,301.5,1
9514,714,311.5,1
9514,574,285,1
9544,624.5,296.5,1
9544,594.5,336.5,1
9544,666.5,351.5,1
9544,651,301.5,1
9544,714,311.5,1
9544,574,285,1
9589,624.5,296.5,1
9589,594.5,336.5,1
9589,666.5,351.5,1
9589,651,301.5,1
9589,714,311.5,1
9589,574,285,1
9633,624.5,296.5,1
9633,594.5,336.5,1
9633,666.5,351.5,1
9633,651,301.5,1
9633,714,311.5,1
9633,574,285,1
9671,665.5,351.5,1
9671,624.5,296.5,1
9671,713.5,313,1
9671,594,335.5,1
9671,574,283.5,1
9671,651,302,1
9719,665.5,351.5,1
9719,624.5,296.5,1
9719,713.5,313,1
9719,594,335.5,1
9719,574,283.5,1
9719,651,302,1
9758,665.5,351.5,1
9758,624.5,296.5,1
9758,713.5,313,1
9758,594,335.5,1
9758,574,283.5,1
9758,651,302,1
9801,713.5,312.5,1
9801,624.5,296.5,1
9801,666,351.5,1
9801,651,302,1
9801,594,336,1
9801,574,284,1
9839,624.5,296.5,1
9839,666.5,351.5,1
9839,651,301.5,1
9839,714,311.5,1
9839,595,336.5,1
9839,574,285,1
9885,714,310.5,1
9885,624.5,297,1
9885,651,301.5,1
9885,667,351,1
9885,595,337,1
9885,573.5,285.5,1
9922,669,349.5,1
9922,596.5,338.5,1
9922,714.5,308,1
9922,624,297.5,1
9922,651,301,1
9922,573,288,1
9964,672.5,347.5,1
9964,599,341.5,1
9964,651,300.5,1
9964,624,298.5,1
9964,715,302.5,1
9964,573,293,1
10001,673.5,346.5,1
10001,624,298.5,1
10001,715,300.5,1
10001,651,299.5,1
10001,601,343,1
10001,573,296,1
10044,674.5,345.5,1
10044,601.5,343.5,1
10044,651,299.5,1
10044,715,299,1
10044,624,299,1
10044,573,297,1
10086,650.5,299.5,1
10086,675.5,345.5,1
10086,624,299.5,1
10086,715,297.5,1
10086,602,344,1
10086,573,298,1
10124,650.5,298.5,1
10124,714.5,294.5,1
10124,604,345.5,1
10124,624,299.5,1
10124,677,343.5,1
10124,573,301,1
10168,650.5,298.5,1
10168,714.5,293.5,1
10168,677.5,342.5,1
